Title,Creator,Date Original,Subset(Note),Header,Sport,Gender,Topical Subject,Geographic Subject,Chronological Subject,Source,Type(IMT),Type(DCMITYPE),Type(AAT),Digital Collection,Contributing Institution,Archival Collection,Collection Identifier,Barcode,Rights Management,Contact Information,Sublocation,SportsSeasonURI,SportsEventID,Series,Corporate Name Subject,Date Digital,Latitude,Longitude,Personal name,Collection Guide,Folder,Folder name,Category,Image Height,Image Width,Duration,Digitization Specifications,Image Number,Object File Name,Box Barcode,Case / Tray,Sub-set
"Basketball, ca. 1991/92 / CMP Tray # 3 / Amana-Hawkeye Classic / Army, Dec 6, 1991 / Louisiana Tech, Dec 7, 1991 [1]",The University of Iowa; The Crowley Company,1991-12-06/1991-12-07,,"Basketball, ca. 1991/92 / CMP Tray # 3 / Amana-Hawkeye Classic / Army, Dec 6, 1991 / Louisiana Tech, Dec 7, 1991 [1]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763392,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763392,39/3,174-221
"Basketball, ca. 1991/92 / CMP Tray # 3 / Amana-Hawkeye Classic / Army, Dec 6, 1991 / Louisiana Tech, Dec 7, 1991 [2]",The University of Iowa; The Crowley Company,1991-12-06/1991-12-07,,"Basketball, ca. 1991/92 / CMP Tray # 3 / Amana-Hawkeye Classic / Army, Dec 6, 1991 / Louisiana Tech, Dec 7, 1991 [2]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763327,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763327,39/4,001-081
"Basketball, ca. 1991/92 / CMP Tray # 4 / Tampa Tourney [?] / Centenary (LA) Jan 4, 1992",The University of Iowa; The Crowley Company,1992-01-04,,"Basketball, ca. 1991/92 / CMP Tray # 4 / Tampa Tourney [?] / Centenary (LA) Jan 4, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763327,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763327,39/4,082-159
"Basketball, ca. 1991/92 / CMP Tray # 5 / Michigan, Jan 9, 1992 / Illinois, Jan 15, 1992 [1]",The University of Iowa; The Crowley Company,1992-01-15,,"Basketball, ca. 1991/92 / CMP Tray # 5 / Michigan, Jan 9, 1992 / Illinois, Jan 15, 1992 [1]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763327,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763327,39/4,160-216
"Basketball, ca. 1991/92 / CMP Tray # 5 / Michigan, Jan 9, 1992 / Illinois, Jan 15, 1992 [2]",The University of Iowa; The Crowley Company,1992-01-15,,"Basketball, ca. 1991/92 / CMP Tray # 5 / Michigan, Jan 9, 1992 / Illinois, Jan 15, 1992 [2]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763319,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763319,39/5,001-033
"Basketball, ca. 1991/92 / CMP Tray # 6  / Purdue, Jan 11, 1992 / Ohio State, Jan 9, 1992 / Wisconsin, Jan 29, 1992",The University of Iowa; The Crowley Company,1992-01,,"Basketball, ca. 1991/92 / CMP Tray # 6  / Purdue, Jan 11, 1992 / Ohio State, Jan 9, 1992 / Wisconsin, Jan 29, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763319,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763319,39/5,034-099
"Basketball, ca. 1991/92 / CMP Tray # 7 / Minnesota, Feb 1, 1992",The University of Iowa; The Crowley Company,1992-02-01,,"Basketball, ca. 1991/92 / CMP Tray # 7 / Minnesota, Feb 1, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763319,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763319,39/5,100-209
"Basketball, ca. 1991/92 / CMP Tray # 8 / Michigan State, Feb 6, 1992",The University of Iowa; The Crowley Company,1992-02-06,,"Basketball, ca. 1991/92 / CMP Tray # 8 / Michigan State, Feb 6, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763301,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763301,39/6,001-100
"Basketball, ca. 1991/92 / CMP Tray # 9 / Purdue, Feb 15, 1992",The University of Iowa; The Crowley Company,1992-02-15,,"Basketball, ca. 1991/92 / CMP Tray # 9 / Purdue, Feb 15, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763301,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763301,39/6,101-170
"Basketball, ca. 1991/92 / CMP Tray # 10 / Ohio State, Feb 18, 1992 [1]",The University of Iowa; The Crowley Company,1992-02-18,,"Basketball, ca. 1991/92 / CMP Tray # 10 / Ohio State, Feb 18, 1992 [1]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763301,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763301,39/6,171-213
"Basketball, ca. 1991/92 / CMP Tray # 10 / Ohio State, Feb 18, 1992 [2]",The University of Iowa; The Crowley Company,1992-02-18,,"Basketball, ca. 1991/92 / CMP Tray # 10 / Ohio State, Feb 18, 1992 [2]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763293,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763293,40/1,001-031
"Basketball, ca. 1991/92 / CMP Tray # 11 / Minnesota, Feb 25, 1992 / Indiana, Mar 4, 1992",The University of Iowa; The Crowley Company,1992-02-25/1992-03-04,,"Basketball, ca. 1991/92 / CMP Tray # 11 / Minnesota, Feb 25, 1992 / Indiana, Mar 4, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763293,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763293,40/1,032-070
"Basketball, ca. 1991/92 / CMP Tray # 12 / Northwestern, Mar 11, 1992",The University of Iowa; The Crowley Company,1992-03-11,,"Basketball, ca. 1991/92 / CMP Tray # 12 / Northwestern, Mar 11, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763293,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763293,40/1,071-126
"Basketball, ca. 1991/92 / CMP Tray # 13 / NCAA / Texas, Mar 19, 1992 / Duke, Mar 21, 1992 [1]",The University of Iowa; The Crowley Company,1992-03-19/1992-03-21,,"Basketball, ca. 1991/92 / CMP Tray # 13 / NCAA / Texas, Mar 19, 1992 / Duke, Mar 21, 1992 [1]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763293,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763293,40/1,127-170
"Basketball, ca. 1991/92 / CMP Tray # 13 / NCAA / Texas, Mar 19, 1992 / Duke, Mar 21, 1992 [2]",The University of Iowa; The Crowley Company,1992-03-19/1992-03-21,,"Basketball, ca. 1991/92 / CMP Tray # 13 / NCAA / Texas, Mar 19, 1992 / Duke, Mar 21, 1992 [2]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,001-026
"Basketball, ca. 1991/92 / Coaches, Spring ‘92 / Group 1",The University of Iowa; The Crowley Company,1991/1992,,"Basketball, ca. 1991/92 / Coaches, Spring ‘92 / Group 1",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,027-059
"Basketball, ca. 1991/92 / Coaches, Spring ‘92 / Group 2",The University of Iowa; The Crowley Company,1991/1992,,"Basketball, ca. 1991/92 / Coaches, Spring ‘92 / Group 2",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,060-072
"Basketball, ca. 1992/93 / Preliminaries / ’92-93 Team",The University of Iowa; The Crowley Company,1992/1993,,"Basketball, ca. 1992/93 / Preliminaries / ’92-93 Team",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,073-085
"Basketball, ca. 1992/93 / Preliminaries / 12/92 Portraits in Warm-ups",The University of Iowa; The Crowley Company,1992/1993,,"Basketball, ca. 1992/93 / Preliminaries / 12/92 Portraits in Warm-ups",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,086-105
"Basketball, ca. 1992/93 / Preliminaries / 12/92 Portraits in Warm-ups + Davis, Moss, Close",The University of Iowa; The Crowley Company,1992/1993,,"Basketball, ca. 1992/93 / Preliminaries / 12/92 Portraits in Warm-ups + Davis, Moss, Close",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,106-146
"Basketball, ca. 1992/93 / CMP Tray # 1 / Amana-Hawkeye Classic / Texas-Pan American, Mississippi State, Dec 4-5, 1992 / UNI, Dec 8, 1992 [1]",The University of Iowa; The Crowley Company,1992-12,,"Basketball, ca. 1992/93 / CMP Tray # 1 / Amana-Hawkeye Classic / Texas-Pan American, Mississippi State, Dec 4-5, 1992 / UNI, Dec 8, 1992 [1]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763285,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763285,40/2,147-209
"Basketball, ca. 1992/93 / CMP Tray # 1 / Amana-Hawkeye Classic / Texas-Pan American, Mississippi State, Dec 4-5, 1992 / UNI, Dec 8, 1992 [2]",The University of Iowa; The Crowley Company,1992-12,,"Basketball, ca. 1992/93 / CMP Tray # 1 / Amana-Hawkeye Classic / Texas-Pan American, Mississippi State, Dec 4-5, 1992 / UNI, Dec 8, 1992 [2]",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763277,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763277,40/3,001-040
"Basketball, ca. 1992/93 / CMP Tray # 2 / Iowa State, Dec 12, 1992",The University of Iowa; The Crowley Company,1992-12-12,,"Basketball, ca. 1992/93 / CMP Tray # 2 / Iowa State, Dec 12, 1992",Men's Basketball,Men's,Basketball,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763277,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Men's Iowa Hawkeyes Basketball Season,,,,University of Iowa,,,,,,,,,,,,,,,31858045763277,40/3,041-101
